"TIME","GEO","GEO_LABEL","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2004","FI19","Länsi-Suomi","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,841.5",""
"2004","FI1B","Helsinki-Uusimaa","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","26,769.77",""
"2004","FI1C","Etelä-Suomi","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","15,724.08",""
"2004","FI1D","Pohjois- ja Itä-Suomi","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","15,793.16",""
"2004","FI2","Åland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","492.57",""
"2004","FI20","Åland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","492.57",""
"2004","SE","Sweden","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","134,840.32",""
"2004","SE1","Östra Sverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","55,982.18",""
"2004","SE11","Stockholm","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","34,641.92",""
"2004","SE12","Östra Mellansverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","21,340.26",""
"2004","SE2","Södra Sverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","56,526.78",""
"2004","SE21","Småland med öarna","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,163.88",""
"2004","SE22","Sydsverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,529.26",""
"2004","SE23","Västsverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","26,833.64",""
"2004","SE3","Norra Sverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,331.37",""
"2004","SE31","Norra Mellansverige","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","10,795.85",""
"2004","SE32","Mellersta Norrland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,937.12",""
"2004","SE33","Övre Norrland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","6,598.4",""
"2004","UK","United Kingdom","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","1,140,145.45",""
"2004","UKC","North East (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","38,911.8",""
"2004","UKC1","Tees Valley and Durham","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,253.94",""
"2004","UKC2","Northumberland and Tyne and Wear","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","21,657.86",""
"2004","UKD","North West (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","113,793.7",""
"2004","UKD1","Cumbria","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,500.56",""
"2004","UKD3","Greater Manchester","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","42,049.3",""
"2004","UKD4","Lancashire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,676.09",""
"2004","UKD6","Cheshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,218.23",""
"2004","UKD7","Merseyside","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,349.52",""
"2004","UKE","Yorkshire and The Humber","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","84,365.11",""
"2004","UKE1","East Yorkshire and Northern Lincolnshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","14,231.02",""
"2004","UKE2","North Yorkshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","14,719.84",""
"2004","UKE3","South Yorkshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","20,190.26",""
"2004","UKE4","West Yorkshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","35,223.99",""
"2004","UKF","East Midlands (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","74,863.51",""
"2004","UKF1","Derbyshire and Nottinghamshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","33,849.37",""
"2004","UKF2","Leicestershire, Rutland and Northamptonshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","29,658.73",""
"2004","UKF3","Lincolnshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,355.41",""
"2004","UKG","West Midlands (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","90,332.75",""
"2004","UKG1","Herefordshire, Worcestershire and Warwickshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","24,869.19",""
"2004","UKG2","Shropshire and Staffordshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","25,835.39",""
"2004","UKG3","West Midlands","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","39,628.17",""
"2004","UKH","East of England","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","111,880.44",""
"2004","UKH1","East Anglia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,588.86",""
"2004","UKH2","Bedfordshire and Hertfordshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","37,344.8",""
"2004","UKH3","Essex","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","33,946.79",""
"2004","UKI","London","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","191,766.35",""
"2004","UKI3","Inner London - West","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","44,065.39",""
"2004","UKI4","Inner London - East","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,163.39",""
"2004","UKI5","Outer London - East and North East","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","33,230.46",""
"2004","UKI6","Outer London - South","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","29,665.64",""
"2004","UKI7","Outer London - West and North West","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","44,641.46",""
"2004","UKJ","South East (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","181,522.33",""
"2004","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","52,208.07",""
"2004","UKJ2","Surrey, East and West Sussex","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","60,382.14",""
"2004","UKJ3","Hampshire and Isle of Wight","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","36,849.33",""
"2004","UKJ4","Kent","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","32,082.8",""
"2004","UKK","South West (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","91,724",""
"2004","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","43,940.79",""
"2004","UKK2","Dorset and Somerset","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,256.62",""
"2004","UKK3","Cornwall and Isles of Scilly","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","7,875.77",""
"2004","UKK4","Devon","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,650.82",""
"2004","UKL","Wales","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","45,405.39",""
"2004","UKL1","West Wales and The Valleys","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","26,993.61",""
"2004","UKL2","East Wales","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,411.77",""
"2004","UKM","Scotland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","89,600.36",""
"2004","UKM5","North Eastern Scotland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","9,261.04",""
"2004","UKM6","Highlands and Islands","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","6,656.57",""
"2004","UKM7","Eastern Scotland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","34,161.45",""
"2004","UKM8","West Central Scotland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","24,119.99",""
"2004","UKM9","Southern Scotland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","15,401.3",""
"2004","UKN","Northern Ireland (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","25,979.71",""
"2004","UKN0","Northern Ireland (UK)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","25,979.71",""
"2004","UKZ","Extra-Regio NUTS 1","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","0",""
"2004","UKZZ","Extra-Regio NUTS 2","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","0",""
"2004","NO","Norway","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO0","Norge","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO01","Oslo og Akershus","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO02","Hedmark og Oppland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO03","Sør-Østlandet","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO04","Agder og Rogaland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO05","Vestlandet","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO06","Trøndelag","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","NO07","Nord-Norge","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","ME","Montenegro","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","ME0","Crna Gora","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2004","ME00","Crna Gora","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net",":",""
"2005","EU27_2020","European Union - 27 countries (from 2020)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","6,706,786.09",""
"2005","BE","Belgium","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","205,760.54",""
"2005","BE1","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,646.1",""
"2005","BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,646.1",""
"2005","BE2","Vlaams Gewest","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","128,987.68",""
"2005","BE21","Prov. Antwerpen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","35,303.6",""
"2005","BE22","Prov. Limburg (BE)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","15,241.4",""
"2005","BE23","Prov. Oost-Vlaanderen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","29,788.11",""
"2005","BE24","Prov. Vlaams-Brabant","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","26,127.88",""
"2005","BE25","Prov. West-Vlaanderen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,526.77",""
"2005","BE3","Région wallonne","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","58,126.77",""
"2005","BE31","Prov. Brabant wallon","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,565.63",""
"2005","BE32","Prov. Hainaut","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","19,673.04",""
"2005","BE33","Prov. Liège","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,206.35",""
"2005","BE34","Prov. Luxembourg (BE)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,559.21",""
"2005","BE35","Prov. Namur","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,122.54",""
"2005","BEZ","Extra-Regio NUTS 1","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","0",""
"2005","BEZZ","Extra-Regio NUTS 2","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","0",""
"2005","BG","Bulgaria","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","35,312.76",""
"2005","BG3","Severna i yugoiztochna Bulgaria","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","16,537",""
"2005","BG31","Severozapaden","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","3,151.21",""
"2005","BG32","Severen tsentralen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,142.56",""
"2005","BG33","Severoiztochen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,359.58",""
"2005","BG34","Yugoiztochen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,883.65",""
"2005","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,775.76",""
"2005","BG41","Yugozapaden","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","12,251.23",""
"2005","BG42","Yuzhen tsentralen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","6,524.53",""
"2005","CZ","Czechia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","109,229.78",""
"2005","CZ0","Cesko","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","109,229.78",""
"2005","CZ01","Praha","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,060.66",""
"2005","CZ02","Strední Cechy","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","13,289.34",""
"2005","CZ03","Jihozápad","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","12,452.94",""
"2005","CZ04","Severozápad","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","10,631.52",""
"2005","CZ05","Severovýchod","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","14,914.56",""
"2005","CZ06","Jihovýchod","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","16,355.67",""
"2005","CZ07","Strední Morava","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,652.9",""
"2005","CZ08","Moravskoslezsko","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,872.18",""
"2005","DK","Denmark","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","88,963.93",""
"2005","DK0","Danmark","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","88,963.93",""
"2005","DK01","Hovedstaden","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","30,083.84",""
"2005","DK02","Sjælland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","13,063.17",""
"2005","DK03","Syddanmark","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,870.46",""
"2005","DK04","Midtjylland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","19,486.17",""
"2005","DK05","Nordjylland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,460.29",""
"2005","DE","Germany (until 1990 former territory of the FRG)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","1,590,099.76",""
"2005","DE1","Baden-Württemberg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","237,794.36","e"
"2005","DE11","Stuttgart","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","94,023.26","e"
"2005","DE12","Karlsruhe","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","59,479.26","e"
"2005","DE13","Freiburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","45,412.29","e"
"2005","DE14","Tübingen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","38,879.55","e"
"2005","DE2","Bayern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","278,225.92","e"
"2005","DE21","Oberbayern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","111,961.55","e"
"2005","DE22","Niederbayern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","23,006.96","e"
"2005","DE23","Oberpfalz","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","20,950.68","e"
"2005","DE24","Oberfranken","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","21,076.68","e"
"2005","DE25","Mittelfranken","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","36,911.84","e"
"2005","DE26","Unterfranken","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","26,881.79","e"
"2005","DE27","Schwaben","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","37,436.46","e"
"2005","DE3","Berlin","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","55,218.8","e"
"2005","DE30","Berlin","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","55,218.8","e"
"2005","DE4","Brandenburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","37,864.74","e"
"2005","DE40","Brandenburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","37,864.74","e"
"2005","DE5","Bremen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,957.19","e"
"2005","DE50","Bremen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,957.19","e"
"2005","DE6","Hamburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,478.72","e"
"2005","DE60","Hamburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,478.72","e"
"2005","DE7","Hessen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","129,268.4","e"
"2005","DE71","Darmstadt","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","87,996.96","e"
"2005","DE72","Gießen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","19,591.98","e"
"2005","DE73","Kassel","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","21,679.46","e"
"2005","DE8","Mecklenburg-Vorpommern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,804.61","e"
"2005","DE80","Mecklenburg-Vorpommern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,804.61","e"
"2005","DE9","Niedersachsen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","143,628.87","e"
"2005","DE91","Braunschweig","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","29,564.52","e"
"2005","DE92","Hannover","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","39,775.85","e"
"2005","DE93","Lüneburg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","31,987.63","e"
"2005","DE94","Weser-Ems","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","42,300.87","e"
"2005","DEA","Nordrhein-Westfalen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","356,127.72","e"
"2005","DEA1","Düsseldorf","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","106,661.12","e"
"2005","DEA2","Köln","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","90,139.94","e"
"2005","DEA3","Münster","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","47,905.92","e"
"2005","DEA4","Detmold","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,669.84","e"
"2005","DEA5","Arnsberg","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","70,750.9","e"
"2005","DEB","Rheinland-Pfalz","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","82,114.3","e"
"2005","DEB1","Koblenz","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","30,044.52","e"
"2005","DEB2","Trier","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","9,952.64","e"
"2005","DEB3","Rheinhessen-Pfalz","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","42,117.14","e"
"2005","DEC","Saarland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,893.07","e"
"2005","DEC0","Saarland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","18,893.07","e"
"2005","DED","Sachsen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","57,503","e"
"2005","DED2","Dresden","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,850.49","e"
"2005","DED4","Chemnitz","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","20,953.33","e"
"2005","DED5","Leipzig","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","13,699.17","e"
"2005","DEE","Sachsen-Anhalt","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","31,317.01","e"
"2005","DEE0","Sachsen-Anhalt","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","31,317.01","e"
"2005","DEF","Schleswig-Holstein","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","54,896.19","e"
"2005","DEF0","Schleswig-Holstein","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","54,896.19","e"
"2005","DEG","Thüringen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","32,006.88","e"
"2005","DEG0","Thüringen","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","32,006.88","e"
"2005","EE","Estonia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","9,563.74",""
"2005","EE0","Eesti","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","9,563.74",""
"2005","EE00","Eesti","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","9,563.74",""
"2005","IE","Ireland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","69,987.26",""
"2005","IE0","Éire/Ireland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","69,987.26",""
"2005","IE04","Northern and Western","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","10,338.4",""
"2005","IE05","Southern","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","22,176.54",""
"2005","IE06","Eastern and Midland","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","37,472.32",""
"2005","EL","Greece","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","156,802.51",""
"2005","EL5","Voreia Ellada","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","40,380.14",""
"2005","EL51","Anatoliki Makedonia, Thraki","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","7,344.32",""
"2005","EL52","Kentriki Makedonia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","24,678.07",""
"2005","EL53","Dytiki Makedonia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,242.25",""
"2005","EL54","Ipeiros","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,115.5",""
"2005","EL6","Kentriki Ellada","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","33,832.77",""
"2005","EL61","Thessalia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,959.82",""
"2005","EL62","Ionia Nisia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","2,592.31",""
"2005","EL63","Dytiki Ellada","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,025.96",""
"2005","EL64","Sterea Ellada","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","7,745.97",""
"2005","EL65","Peloponnisos","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","6,508.7",""
"2005","EL3","Attiki","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","68,341.41",""
"2005","EL30","Attiki","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","68,341.41",""
"2005","EL4","Nisia Aigaiou, Kriti","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","14,248.18",""
"2005","EL41","Voreio Aigaio","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","2,575.45",""
"2005","EL42","Notio Aigaio","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","4,138.38",""
"2005","EL43","Kriti","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","7,534.36",""
"2005","ES","Spain","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","704,760.93",""
"2005","ES1","Noroeste (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","60,009.86",""
"2005","ES11","Galicia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","36,064.46",""
"2005","ES12","Principado de Asturias","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","15,162.3",""
"2005","ES13","Cantabria","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","8,783.1",""
"2005","ES2","Noreste (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","81,426.81",""
"2005","ES21","País Vasco","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","42,291.27",""
"2005","ES22","Comunidad Foral de Navarra","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,982.65",""
"2005","ES23","La Rioja","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","5,184.14",""
"2005","ES24","Aragón","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","21,968.75",""
"2005","ES3","Comunidad de Madrid","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","126,638.33",""
"2005","ES30","Comunidad de Madrid","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","126,638.33",""
"2005","ES4","Centro (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","73,859.47",""
"2005","ES41","Castilla y León","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","36,895.13",""
"2005","ES42","Castilla-la Mancha","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","25,143.26",""
"2005","ES43","Extremadura","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","11,821.08",""
"2005","ES5","Este (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","218,528.57",""
"2005","ES51","Cataluña","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","132,505.65",""
"2005","ES52","Comunidad Valenciana","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","68,404.4",""
"2005","ES53","Illes Balears","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,618.52",""
"2005","ES6","Sur (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","116,141.79",""
"2005","ES61","Andalucía","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","96,203.36",""
"2005","ES62","Región de Murcia","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","17,869.21",""
"2005","ES63","Ciudad Autónoma de Ceuta (ES)","Million purchasing power standards (PPS)","Balance","Balance of primary incomes/National income, net","1,089.07",""
