"TIME","GEO","GEO_LABEL","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2009","UKF2","Leicestershire, Rutland and Northamptonshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,000",""
"2009","UKF3","Lincolnshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2009","UKG","West Midlands (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,000",""
"2009","UKG1","Herefordshire, Worcestershire and Warwickshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,300",""
"2009","UKG2","Shropshire and Staffordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,900",""
"2009","UKG3","West Midlands","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,000",""
"2009","UKH","East of England","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,400",""
"2009","UKH1","East Anglia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,200",""
"2009","UKH2","Bedfordshire and Hertfordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,400",""
"2009","UKH3","Essex","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,500",""
"2009","UKI","London","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","27,300",""
"2009","UKI3","Inner London - West","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","52,900",""
"2009","UKI4","Inner London - East","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2009","UKI5","Outer London - East and North East","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,100",""
"2009","UKI6","Outer London - South","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,800",""
"2009","UKI7","Outer London - West and North West","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,900",""
"2009","UKJ","South East (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,500",""
"2009","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,900",""
"2009","UKJ2","Surrey, East and West Sussex","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2009","UKJ3","Hampshire and Isle of Wight","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2009","UKJ4","Kent","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,800",""
"2009","UKK","South West (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,100",""
"2009","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,700",""
"2009","UKK2","Dorset and Somerset","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2009","UKK3","Cornwall and Isles of Scilly","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,200",""
"2009","UKK4","Devon","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,600",""
"2009","UKL","Wales","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,800",""
"2009","UKL1","West Wales and The Valleys","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,800",""
"2009","UKL2","East Wales","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,400",""
"2009","UKM","Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,100",""
"2009","UKM5","North Eastern Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,500",""
"2009","UKM6","Highlands and Islands","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,200",""
"2009","UKM7","Eastern Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,800",""
"2009","UKM8","West Central Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,900",""
"2009","UKM9","Southern Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,600",""
"2009","UKN","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,900",""
"2009","UKN0","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,900",""
"2009","UKZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","UKZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO","Norway","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO0","Norge","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO01","Oslo og Akershus","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO02","Hedmark og Oppland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO03","Sør-Østlandet","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO04","Agder og Rogaland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO05","Vestlandet","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO06","Trøndelag","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","NO07","Nord-Norge","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","ME","Montenegro","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","ME0","Crna Gora","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2009","ME00","Crna Gora","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","BE","Belgium","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,100",""
"2010","BE1","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,400",""
"2010","BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,400",""
"2010","BE2","Vlaams Gewest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2010","BE21","Prov. Antwerpen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,500",""
"2010","BE22","Prov. Limburg (BE)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,200",""
"2010","BE23","Prov. Oost-Vlaanderen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,200",""
"2010","BE24","Prov. Vlaams-Brabant","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","26,700",""
"2010","BE25","Prov. West-Vlaanderen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2010","BE3","Région wallonne","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,300",""
"2010","BE31","Prov. Brabant Wallon","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,800",""
"2010","BE32","Prov. Hainaut","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2010","BE33","Prov. Liège","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,700",""
"2010","BE34","Prov. Luxembourg (BE)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,200",""
"2010","BE35","Prov. Namur","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,300",""
"2010","BEZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","BEZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","BG","Bulgaria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","5,400",""
"2010","BG3","Severna i yugoiztochna Bulgaria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","4,200",""
"2010","BG31","Severozapaden","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","3,600",""
"2010","BG32","Severen tsentralen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","4,000",""
"2010","BG33","Severoiztochen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","4,400",""
"2010","BG34","Yugoiztochen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","4,600",""
"2010","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","6,700",""
"2010","BG41","Yugozapaden","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","8,300",""
"2010","BG42","Yuzhen tsentralen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","4,400",""
"2010","CZ","Czechia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,000",""
"2010","CZ0","Ceská republika","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,000",""
"2010","CZ01","Praha","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,200",""
"2010","CZ02","Strední Cechy","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,500",""
"2010","CZ03","Jihozápad","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,600",""
"2010","CZ04","Severozápad","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","10,500",""
"2010","CZ05","Severovýchod","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,000",""
"2010","CZ06","Jihovýchod","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,500",""
"2010","CZ07","Strední Morava","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","10,400",""
"2010","CZ08","Moravskoslezsko","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","10,600",""
"2010","DK","Denmark","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,400",""
"2010","DK0","Danmark","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,400",""
"2010","DK01","Hovedstaden","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,000",""
"2010","DK02","Sjælland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,700",""
"2010","DK03","Syddanmark","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,900",""
"2010","DK04","Midtjylland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,800",""
"2010","DK05","Nordjylland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2010","DE","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,800",""
"2010","DE1","Baden-Württemberg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,900",""
"2010","DE11","Stuttgart","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","26,200",""
"2010","DE12","Karlsruhe","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,300",""
"2010","DE13","Freiburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2010","DE14","Tübingen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,500",""
"2010","DE2","Bayern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","25,300",""
"2010","DE21","Oberbayern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","29,500",""
"2010","DE22","Niederbayern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,100",""
"2010","DE23","Oberpfalz","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,000",""
"2010","DE24","Oberfranken","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2010","DE25","Mittelfranken","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","24,600",""
"2010","DE26","Unterfranken","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2010","DE27","Schwaben","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,800",""
"2010","DE3","Berlin","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,000",""
"2010","DE30","Berlin","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,000",""
"2010","DE4","Brandenburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,400",""
"2010","DE40","Brandenburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,400",""
"2010","DE5","Bremen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2010","DE50","Bremen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2010","DE6","Hamburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","26,000",""
"2010","DE60","Hamburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","26,000",""
"2010","DE7","Hessen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,700",""
"2010","DE71","Darmstadt","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","25,700",""
"2010","DE72","Gießen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,000",""
"2010","DE73","Kassel","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,000",""
"2010","DE8","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,600",""
"2010","DE80","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,600",""
"2010","DE9","Niedersachsen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,400",""
"2010","DE91","Braunschweig","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,100",""
"2010","DE92","Hannover","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,700",""
"2010","DE93","Lüneburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,400",""
"2010","DE94","Weser-Ems","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,700",""
"2010","DEA","Nordrhein-Westfalen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2010","DEA1","Düsseldorf","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,300",""
"2010","DEA2","Köln","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,900",""
"2010","DEA3","Münster","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,500",""
"2010","DEA4","Detmold","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,800",""
"2010","DEA5","Arnsberg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,000",""
"2010","DEB","Rheinland-Pfalz","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,600",""
"2010","DEB1","Koblenz","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2010","DEB2","Trier","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","22,100",""
"2010","DEB3","Rheinhessen-Pfalz","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","23,300",""
"2010","DEC","Saarland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,800",""
"2010","DEC0","Saarland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,800",""
"2010","DED","Sachsen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,900",""
"2010","DED2","Dresden","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,200",""
"2010","DED4","Chemnitz","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,200",""
"2010","DED5","Leipzig","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2010","DEE","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,200",""
"2010","DEE0","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,200",""
"2010","DEF","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,600",""
"2010","DEF0","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","21,600",""
"2010","DEG","Thüringen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,000",""
"2010","DEG0","Thüringen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,000",""
"2010","EE","Estonia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","8,700",""
"2010","IE","Ireland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,300",""
"2010","IE0","Éire/Ireland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,300",""
"2010","IE04","Northern and Western","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,700",""
"2010","IE05","Southern","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,100",""
"2010","IE06","Eastern and Midland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,200",""
"2010","EL","Greece","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,800",""
"2010","EL5","Voreia Ellada","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,000",""
"2010","EL51","Anatoliki Makedonia, Thraki","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","10,700",""
"2010","EL52","Kentriki Makedonia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,200",""
"2010","EL53","Dytiki Makedonia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,400",""
"2010","EL54","Ipeiros","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,400",""
"2010","EL6","Kentriki Ellada","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,100",""
"2010","EL61","Thessalia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,800",""
"2010","EL62","Ionia Nisia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,400",""
"2010","EL63","Dytiki Ellada","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,400",""
"2010","EL64","Sterea Ellada","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,400",""
"2010","EL65","Peloponnisos","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,500",""
"2010","EL3","Attiki","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,800",""
"2010","EL30","Attiki","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,800",""
"2010","EL4","Nisia Aigaiou, Kriti","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,900",""
"2010","EL41","Voreio Aigaio","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,300",""
"2010","EL42","Notio Aigaio","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,300",""
"2010","EL43","Kriti","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,500",""
"2010","ES","Spain","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,200",""
"2010","ES1","Noroeste (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,500",""
"2010","ES11","Galicia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,200",""
"2010","ES12","Principado de Asturias","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,000",""
"2010","ES13","Cantabria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,300",""
"2010","ES2","Noreste (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","18,400",""
"2010","ES21","País Vasco","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,600",""
"2010","ES22","Comunidad Foral de Navarra","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","19,400",""
"2010","ES23","La Rioja","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,800",""
"2010","ES24","Aragón","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,500",""
"2010","ES3","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,800",""
"2010","ES30","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","20,800",""
"2010","ES4","Centro (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,000",""
"2010","ES41","Castilla y León","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","14,400",""
"2010","ES42","Castilla-la Mancha","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,600",""
"2010","ES43","Extremadura","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","10,700",""
"2010","ES5","Este (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","16,000",""
"2010","ES51","Cataluña","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","17,900",""
"2010","ES52","Comunidad Valenciana","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,100",""
"2010","ES53","Illes Balears","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","15,700",""
"2010","ES6","Sur (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,500",""
"2010","ES61","Andalucía","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","11,400",""
"2010","ES62","Región de Murcia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,300",""
"2010","ES63","Ciudad Autónoma de Ceuta (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","13,600",""
"2010","ES64","Ciudad Autónoma de Melilla (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,500",""
"2010","ES7","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,900",""
"2010","ES70","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net","12,900",""
"2010","ESZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","ESZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR","France","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR1","Île de France","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FR10","Île de France","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRB","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRB0","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC","Bourgogne - Franche-Comté","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC1","Bourgogne","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRC2","Franche-Comté","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD","Normandie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD1","Basse-Normandie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRD2","Haute-Normandie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE","Nord-Pas de Calais - Picardie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE1","Nord-Pas de Calais","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRE2","Picardie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF","Alsace - Champagne-Ardenne - Lorraine","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF1","Alsace","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF2","Champagne-Ardenne","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRF3","Lorraine","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRG","Pays de la Loire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRG0","Pays de la Loire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRH","Bretagne","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRH0","Bretagne","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2010","FRI","Aquitaine - Limousin - Poitou-Charentes","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
