"TIME","GEO","GEO_LABEL","UNIT","Value","Flag and Footnotes"
"2010","UKI3","Inner London - West","Purchasing power standard (PPS) per inhabitant","147,300",""
"2010","UKI4","Inner London - East","Purchasing power standard (PPS) per inhabitant","44,600",""
"2010","UKI5","Outer London - East and North East","Purchasing power standard (PPS) per inhabitant","20,000",""
"2010","UKI6","Outer London - South","Purchasing power standard (PPS) per inhabitant","25,300",""
"2010","UKI7","Outer London - West and North West","Purchasing power standard (PPS) per inhabitant","31,500",""
"2010","UKJ","South East (UK)","Purchasing power standard (PPS) per inhabitant","30,200",""
"2010","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Purchasing power standard (PPS) per inhabitant","38,200",""
"2010","UKJ2","Surrey, East and West Sussex","Purchasing power standard (PPS) per inhabitant","29,300",""
"2010","UKJ3","Hampshire and Isle of Wight","Purchasing power standard (PPS) per inhabitant","28,700",""
"2010","UKJ4","Kent","Purchasing power standard (PPS) per inhabitant","22,800",""
"2010","UKK","South West (UK)","Purchasing power standard (PPS) per inhabitant","24,900",""
"2010","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Purchasing power standard (PPS) per inhabitant","29,500",""
"2010","UKK2","Dorset and Somerset","Purchasing power standard (PPS) per inhabitant","22,300",""
"2010","UKK3","Cornwall and Isles of Scilly","Purchasing power standard (PPS) per inhabitant","18,500",""
"2010","UKK4","Devon","Purchasing power standard (PPS) per inhabitant","21,400",""
"2010","UKL","Wales","Purchasing power standard (PPS) per inhabitant","19,800",""
"2010","UKL1","West Wales and The Valleys","Purchasing power standard (PPS) per inhabitant","17,300",""
"2010","UKL2","East Wales","Purchasing power standard (PPS) per inhabitant","24,000",""
"2010","UKM","Scotland","Purchasing power standard (PPS) per inhabitant","25,700",""
"2010","UKM5","North Eastern Scotland","Purchasing power standard (PPS) per inhabitant","41,500",""
"2010","UKM6","Highlands and Islands","Purchasing power standard (PPS) per inhabitant","25,600",""
"2010","UKM7","Eastern Scotland","Purchasing power standard (PPS) per inhabitant","28,000",""
"2010","UKM8","West Central Scotland","Purchasing power standard (PPS) per inhabitant","23,700",""
"2010","UKM9","Southern Scotland","Purchasing power standard (PPS) per inhabitant","16,500",""
"2010","UKN","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","21,100",""
"2010","UKN0","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","21,100",""
"2010","UKZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2010","UKZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2010","NO","Norway","Purchasing power standard (PPS) per inhabitant","44,300",""
"2010","NO0","Norge","Purchasing power standard (PPS) per inhabitant","35,100",""
"2010","NO01","Oslo og Akershus","Purchasing power standard (PPS) per inhabitant","47,200",""
"2010","NO02","Hedmark og Oppland","Purchasing power standard (PPS) per inhabitant","25,200",""
"2010","NO03","Sør-Østlandet","Purchasing power standard (PPS) per inhabitant","27,200",""
"2010","NO04","Agder og Rogaland","Purchasing power standard (PPS) per inhabitant","37,800",""
"2010","NO05","Vestlandet","Purchasing power standard (PPS) per inhabitant","35,100",""
"2010","NO06","Trøndelag","Purchasing power standard (PPS) per inhabitant","30,800",""
"2010","NO07","Nord-Norge","Purchasing power standard (PPS) per inhabitant","29,700",""
"2010","NOZ","Extra-Regio level 1","Purchasing power standard (PPS) per inhabitant",":",""
"2010","NOZZ","Extra-Regio level 2","Purchasing power standard (PPS) per inhabitant",":",""
"2010","ME","Montenegro","Purchasing power standard (PPS) per inhabitant","10,400",""
"2010","ME0","Crna Gora","Purchasing power standard (PPS) per inhabitant","10,400",""
"2010","ME00","Crna Gora","Purchasing power standard (PPS) per inhabitant","10,400",""
"2010","MK","North Macedonia","Purchasing power standard (PPS) per inhabitant","8,700",""
"2010","MK0","Severna Makedonija","Purchasing power standard (PPS) per inhabitant","8,700",""
"2010","MK00","Severna Makedonija","Purchasing power standard (PPS) per inhabitant","8,700",""
"2010","AL","Albania","Purchasing power standard (PPS) per inhabitant","7,400",""
"2010","AL0","Shqipëria","Purchasing power standard (PPS) per inhabitant","7,400",""
"2010","AL01","Veri","Purchasing power standard (PPS) per inhabitant","6,100",""
"2010","AL02","Qender","Purchasing power standard (PPS) per inhabitant","9,400",""
"2010","AL03","Jug","Purchasing power standard (PPS) per inhabitant","6,200",""
"2010","RS","Serbia","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS1","Srbija - sever","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS11","Beogradski region","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS12","Region Vojvodine","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS2","Srbija - jug","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS21","Region Sumadije i Zapadne Srbije","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RS22","Region Juzne i Istocne Srbije","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RSZ","Extra-Regio level 1","Purchasing power standard (PPS) per inhabitant",":",""
"2010","RSZZ","Extra-Regio level 2","Purchasing power standard (PPS) per inhabitant",":",""
"2010","TR","Turkey","Purchasing power standard (PPS) per inhabitant","13,200",""
"2010","TR1","Istanbul","Purchasing power standard (PPS) per inhabitant","21,800",""
"2010","TR10","Istanbul","Purchasing power standard (PPS) per inhabitant","21,800",""
"2010","TR2","Bati Marmara","Purchasing power standard (PPS) per inhabitant","13,800",""
"2010","TR21","Tekirdag, Edirne, Kirklareli","Purchasing power standard (PPS) per inhabitant","15,100",""
"2010","TR22","Balikesir, Çanakkale","Purchasing power standard (PPS) per inhabitant","12,600",""
"2010","TR3","Ege","Purchasing power standard (PPS) per inhabitant","12,800",""
"2010","TR31","Izmir","Purchasing power standard (PPS) per inhabitant","15,200",""
"2010","TR32","Aydin, Denizli, Mugla","Purchasing power standard (PPS) per inhabitant","11,800",""
"2010","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Purchasing power standard (PPS) per inhabitant","10,500",""
"2010","TR4","Dogu Marmara","Purchasing power standard (PPS) per inhabitant","15,200",""
"2010","TR41","Bursa, Eskisehir, Bilecik","Purchasing power standard (PPS) per inhabitant","14,500",""
"2010","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Purchasing power standard (PPS) per inhabitant","16,000",""
"2010","TR5","Bati Anadolu","Purchasing power standard (PPS) per inhabitant","16,700",""
"2010","TR51","Ankara","Purchasing power standard (PPS) per inhabitant","20,000",""
"2010","TR52","Konya, Karaman","Purchasing power standard (PPS) per inhabitant","9,700",""
"2010","TR6","Akdeniz","Purchasing power standard (PPS) per inhabitant","11,100",""
"2010","TR61","Antalya, Isparta, Burdur","Purchasing power standard (PPS) per inhabitant","15,500",""
"2010","TR62","Adana, Mersin","Purchasing power standard (PPS) per inhabitant","10,200",""
"2010","TR63","Hatay, Kahramanmaras, Osmaniye","Purchasing power standard (PPS) per inhabitant","8,300",""
"2010","TR7","Orta Anadolu","Purchasing power standard (PPS) per inhabitant","9,700",""
"2010","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Purchasing power standard (PPS) per inhabitant","9,200",""
"2010","TR72","Kayseri, Sivas, Yozgat","Purchasing power standard (PPS) per inhabitant","10,100",""
"2010","TR8","Bati Karadeniz","Purchasing power standard (PPS) per inhabitant","9,100",""
"2010","TR81","Zonguldak, Karabük, Bartin","Purchasing power standard (PPS) per inhabitant","8,700",""
"2010","TR82","Kastamonu, Çankiri, Sinop","Purchasing power standard (PPS) per inhabitant","9,800",""
"2010","TR83","Samsun, Tokat, Çorum, Amasya","Purchasing power standard (PPS) per inhabitant","9,000",""
"2010","TR9","Dogu Karadeniz","Purchasing power standard (PPS) per inhabitant","9,300",""
"2010","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Purchasing power standard (PPS) per inhabitant","9,300",""
"2010","TRA","Kuzeydogu Anadolu","Purchasing power standard (PPS) per inhabitant","7,200",""
"2010","TRA1","Erzurum, Erzincan, Bayburt","Purchasing power standard (PPS) per inhabitant","8,500",""
"2010","TRA2","Agri, Kars, Igdir, Ardahan","Purchasing power standard (PPS) per inhabitant","5,900",""
"2010","TRB","Ortadogu Anadolu","Purchasing power standard (PPS) per inhabitant","6,500",""
"2010","TRB1","Malatya, Elazig, Bingöl, Tunceli","Purchasing power standard (PPS) per inhabitant","8,000",""
"2010","TRB2","Van, Mus, Bitlis, Hakkari","Purchasing power standard (PPS) per inhabitant","5,200",""
"2010","TRC","Güneydogu Anadolu","Purchasing power standard (PPS) per inhabitant","6,500",""
"2010","TRC1","Gaziantep, Adiyaman, Kilis","Purchasing power standard (PPS) per inhabitant","7,700",""
"2010","TRC2","Sanliurfa, Diyarbakir","Purchasing power standard (PPS) per inhabitant","5,800",""
"2010","TRC3","Mardin, Batman, Sirnak, Siirt","Purchasing power standard (PPS) per inhabitant","6,300",""
"2011","EU27_2020","European Union - 27 countries (from 2020)","Purchasing power standard (PPS) per inhabitant","25,800",""
"2011","EU28","European Union - 28 countries (2013-2020)","Purchasing power standard (PPS) per inhabitant","26,200",""
"2011","BE","Belgium","Purchasing power standard (PPS) per inhabitant","30,900",""
"2011","BE1","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Purchasing power standard (PPS) per inhabitant","57,000",""
"2011","BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Purchasing power standard (PPS) per inhabitant","57,000",""
"2011","BE2","Vlaams Gewest","Purchasing power standard (PPS) per inhabitant","30,900",""
"2011","BE21","Prov. Antwerpen","Purchasing power standard (PPS) per inhabitant","36,200",""
"2011","BE22","Prov. Limburg (BE)","Purchasing power standard (PPS) per inhabitant","25,200",""
"2011","BE23","Prov. Oost-Vlaanderen","Purchasing power standard (PPS) per inhabitant","27,900",""
"2011","BE24","Prov. Vlaams-Brabant","Purchasing power standard (PPS) per inhabitant","32,600",""
"2011","BE25","Prov. West-Vlaanderen","Purchasing power standard (PPS) per inhabitant","29,300",""
"2011","BE3","Région wallonne","Purchasing power standard (PPS) per inhabitant","22,500",""
"2011","BE31","Prov. Brabant wallon","Purchasing power standard (PPS) per inhabitant","32,400",""
"2011","BE32","Prov. Hainaut","Purchasing power standard (PPS) per inhabitant","20,100",""
"2011","BE33","Prov. Liège","Purchasing power standard (PPS) per inhabitant","22,700",""
"2011","BE34","Prov. Luxembourg (BE)","Purchasing power standard (PPS) per inhabitant","20,300",""
"2011","BE35","Prov. Namur","Purchasing power standard (PPS) per inhabitant","21,600",""
"2011","BEZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2011","BEZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2011","BG","Bulgaria","Purchasing power standard (PPS) per inhabitant","11,800",""
"2011","BG3","Severna i yugoiztochna Bulgaria","Purchasing power standard (PPS) per inhabitant","8,800",""
"2011","BG31","Severozapaden","Purchasing power standard (PPS) per inhabitant","7,500",""
"2011","BG32","Severen tsentralen","Purchasing power standard (PPS) per inhabitant","8,000",""
"2011","BG33","Severoiztochen","Purchasing power standard (PPS) per inhabitant","9,600",""
"2011","BG34","Yugoiztochen","Purchasing power standard (PPS) per inhabitant","9,600",""
"2011","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","Purchasing power standard (PPS) per inhabitant","15,000",""
"2011","BG41","Yugozapaden","Purchasing power standard (PPS) per inhabitant","19,600",""
"2011","BG42","Yuzhen tsentralen","Purchasing power standard (PPS) per inhabitant","8,300",""
"2011","CZ","Czechia","Purchasing power standard (PPS) per inhabitant","21,700",""
"2011","CZ0","Cesko","Purchasing power standard (PPS) per inhabitant","21,700",""
"2011","CZ01","Praha","Purchasing power standard (PPS) per inhabitant","45,800",""
"2011","CZ02","Strední Cechy","Purchasing power standard (PPS) per inhabitant","19,600",""
"2011","CZ03","Jihozápad","Purchasing power standard (PPS) per inhabitant","19,000",""
"2011","CZ04","Severozápad","Purchasing power standard (PPS) per inhabitant","16,700",""
"2011","CZ05","Severovýchod","Purchasing power standard (PPS) per inhabitant","17,900",""
"2011","CZ06","Jihovýchod","Purchasing power standard (PPS) per inhabitant","19,700",""
"2011","CZ07","Strední Morava","Purchasing power standard (PPS) per inhabitant","17,500",""
"2011","CZ08","Moravskoslezsko","Purchasing power standard (PPS) per inhabitant","18,600",""
"2011","DK","Denmark","Purchasing power standard (PPS) per inhabitant","33,500",""
"2011","DK0","Danmark","Purchasing power standard (PPS) per inhabitant","32,300",""
"2011","DK01","Hovedstaden","Purchasing power standard (PPS) per inhabitant","41,100",""
"2011","DK02","Sjælland","Purchasing power standard (PPS) per inhabitant","22,700",""
"2011","DK03","Syddanmark","Purchasing power standard (PPS) per inhabitant","30,300",""
"2011","DK04","Midtjylland","Purchasing power standard (PPS) per inhabitant","30,400",""
"2011","DK05","Nordjylland","Purchasing power standard (PPS) per inhabitant","28,100",""
"2011","DKZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2011","DKZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2011","DE","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","32,100",""
"2011","DE1","Baden-Württemberg","Purchasing power standard (PPS) per inhabitant","36,800","e"
"2011","DE11","Stuttgart","Purchasing power standard (PPS) per inhabitant","41,100","e"
"2011","DE12","Karlsruhe","Purchasing power standard (PPS) per inhabitant","36,700","e"
"2011","DE13","Freiburg","Purchasing power standard (PPS) per inhabitant","30,900","e"
"2011","DE14","Tübingen","Purchasing power standard (PPS) per inhabitant","34,500","e"
"2011","DE2","Bayern","Purchasing power standard (PPS) per inhabitant","36,900","e"
"2011","DE21","Oberbayern","Purchasing power standard (PPS) per inhabitant","45,700","e"
"2011","DE22","Niederbayern","Purchasing power standard (PPS) per inhabitant","31,600","e"
"2011","DE23","Oberpfalz","Purchasing power standard (PPS) per inhabitant","32,700","e"
"2011","DE24","Oberfranken","Purchasing power standard (PPS) per inhabitant","29,100","e"
"2011","DE25","Mittelfranken","Purchasing power standard (PPS) per inhabitant","34,800","e"
"2011","DE26","Unterfranken","Purchasing power standard (PPS) per inhabitant","32,300","e"
"2011","DE27","Schwaben","Purchasing power standard (PPS) per inhabitant","31,600","e"
"2011","DE3","Berlin","Purchasing power standard (PPS) per inhabitant","31,200","e"
"2011","DE30","Berlin","Purchasing power standard (PPS) per inhabitant","31,200","e"
"2011","DE4","Brandenburg","Purchasing power standard (PPS) per inhabitant","22,400","e"
"2011","DE40","Brandenburg","Purchasing power standard (PPS) per inhabitant","22,400","e"
"2011","DE5","Bremen","Purchasing power standard (PPS) per inhabitant","40,300","e"
"2011","DE50","Bremen","Purchasing power standard (PPS) per inhabitant","40,300","e"
"2011","DE6","Hamburg","Purchasing power standard (PPS) per inhabitant","53,500","e"
"2011","DE60","Hamburg","Purchasing power standard (PPS) per inhabitant","53,500","e"
"2011","DE7","Hessen","Purchasing power standard (PPS) per inhabitant","37,700","e"
"2011","DE71","Darmstadt","Purchasing power standard (PPS) per inhabitant","43,300","e"
"2011","DE72","Gießen","Purchasing power standard (PPS) per inhabitant","27,500","e"
"2011","DE73","Kassel","Purchasing power standard (PPS) per inhabitant","29,100","e"
"2011","DE8","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","21,500","e"
"2011","DE80","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","21,500","e"
"2011","DE9","Niedersachsen","Purchasing power standard (PPS) per inhabitant","29,000","e"
"2011","DE91","Braunschweig","Purchasing power standard (PPS) per inhabitant","33,400","e"
"2011","DE92","Hannover","Purchasing power standard (PPS) per inhabitant","31,500","e"
"2011","DE93","Lüneburg","Purchasing power standard (PPS) per inhabitant","22,200","e"
"2011","DE94","Weser-Ems","Purchasing power standard (PPS) per inhabitant","28,500","e"
"2011","DEA","Nordrhein-Westfalen","Purchasing power standard (PPS) per inhabitant","32,000","e"
"2011","DEA1","Düsseldorf","Purchasing power standard (PPS) per inhabitant","35,000","e"
"2011","DEA2","Köln","Purchasing power standard (PPS) per inhabitant","34,600","e"
"2011","DEA3","Münster","Purchasing power standard (PPS) per inhabitant","27,600","e"
"2011","DEA4","Detmold","Purchasing power standard (PPS) per inhabitant","30,200","e"
"2011","DEA5","Arnsberg","Purchasing power standard (PPS) per inhabitant","28,600","e"
"2011","DEB","Rheinland-Pfalz","Purchasing power standard (PPS) per inhabitant","28,500","e"
"2011","DEB1","Koblenz","Purchasing power standard (PPS) per inhabitant","27,200","e"
"2011","DEB2","Trier","Purchasing power standard (PPS) per inhabitant","24,800","e"
"2011","DEB3","Rheinhessen-Pfalz","Purchasing power standard (PPS) per inhabitant","30,600","e"
"2011","DEC","Saarland","Purchasing power standard (PPS) per inhabitant","30,500","e"
"2011","DEC0","Saarland","Purchasing power standard (PPS) per inhabitant","30,500","e"
"2011","DED","Sachsen","Purchasing power standard (PPS) per inhabitant","23,300","e"
"2011","DED2","Dresden","Purchasing power standard (PPS) per inhabitant","23,400","e"
"2011","DED4","Chemnitz","Purchasing power standard (PPS) per inhabitant","22,000","e"
"2011","DED5","Leipzig","Purchasing power standard (PPS) per inhabitant","25,300","e"
"2011","DEE","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","21,700","e"
"2011","DEE0","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","21,700","e"
"2011","DEF","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","26,100","e"
"2011","DEF0","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","26,100","e"
"2011","DEG","Thüringen","Purchasing power standard (PPS) per inhabitant","22,200","e"
"2011","DEG0","Thüringen","Purchasing power standard (PPS) per inhabitant","22,200","e"
"2011","EE","Estonia","Purchasing power standard (PPS) per inhabitant","18,700",""
"2011","EE0","Eesti","Purchasing power standard (PPS) per inhabitant","18,700",""
"2011","EE00","Eesti","Purchasing power standard (PPS) per inhabitant","18,700",""
"2011","IE","Ireland","Purchasing power standard (PPS) per inhabitant","33,900",""
"2011","IE0","Éire/Ireland","Purchasing power standard (PPS) per inhabitant","33,900",""
"2011","IE04","Northern and Western","Purchasing power standard (PPS) per inhabitant","24,400",""
"2011","IE05","Southern","Purchasing power standard (PPS) per inhabitant","33,300",""
"2011","IE06","Eastern and Midland","Purchasing power standard (PPS) per inhabitant","37,800",""
"2011","EL","Greece","Purchasing power standard (PPS) per inhabitant","19,700",""
"2011","EL5","Voreia Ellada","Purchasing power standard (PPS) per inhabitant","15,300",""
"2011","EL51","Anatoliki Makedonia, Thraki","Purchasing power standard (PPS) per inhabitant","14,100",""
"2011","EL52","Kentriki Makedonia","Purchasing power standard (PPS) per inhabitant","15,400",""
"2011","EL53","Dytiki Makedonia","Purchasing power standard (PPS) per inhabitant","17,900",""
"2011","EL54","Ipeiros","Purchasing power standard (PPS) per inhabitant","14,100",""
"2011","EL6","Kentriki Ellada","Purchasing power standard (PPS) per inhabitant","15,600",""
"2011","EL61","Thessalia","Purchasing power standard (PPS) per inhabitant","14,100",""
"2011","EL62","Ionia Nisia","Purchasing power standard (PPS) per inhabitant","17,600",""
"2011","EL63","Dytiki Ellada","Purchasing power standard (PPS) per inhabitant","14,700",""
"2011","EL64","Sterea Ellada","Purchasing power standard (PPS) per inhabitant","17,500",""
"2011","EL65","Peloponnisos","Purchasing power standard (PPS) per inhabitant","15,800",""
"2011","EL3","Attiki","Purchasing power standard (PPS) per inhabitant","26,900",""
"2011","EL30","Attiki","Purchasing power standard (PPS) per inhabitant","26,900",""
"2011","EL4","Nisia Aigaiou, Kriti","Purchasing power standard (PPS) per inhabitant","17,500",""
"2011","EL41","Voreio Aigaio","Purchasing power standard (PPS) per inhabitant","15,500",""
"2011","EL42","Notio Aigaio","Purchasing power standard (PPS) per inhabitant","20,900",""
"2011","EL43","Kriti","Purchasing power standard (PPS) per inhabitant","16,400",""
"2011","ES","Spain","Purchasing power standard (PPS) per inhabitant","24,000",""
"2011","ES1","Noroeste (ES)","Purchasing power standard (PPS) per inhabitant","21,600",""
"2011","ES11","Galicia","Purchasing power standard (PPS) per inhabitant","21,300",""
"2011","ES12","Principado de Asturias","Purchasing power standard (PPS) per inhabitant","22,000",""
"2011","ES13","Cantabria","Purchasing power standard (PPS) per inhabitant","22,500",""
"2011","ES2","Noreste (ES)","Purchasing power standard (PPS) per inhabitant","29,000",""
"2011","ES21","País Vasco","Purchasing power standard (PPS) per inhabitant","31,000",""
"2011","ES22","Comunidad Foral de Navarra","Purchasing power standard (PPS) per inhabitant","29,700",""
"2011","ES23","La Rioja","Purchasing power standard (PPS) per inhabitant","26,000",""
"2011","ES24","Aragón","Purchasing power standard (PPS) per inhabitant","26,200",""
"2011","ES3","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","32,700",""
"2011","ES30","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","32,700",""
"2011","ES4","Centro (ES)","Purchasing power standard (PPS) per inhabitant","20,300",""
"2011","ES41","Castilla y León","Purchasing power standard (PPS) per inhabitant","22,700",""
"2011","ES42","Castilla-la Mancha","Purchasing power standard (PPS) per inhabitant","19,200",""
"2011","ES43","Extremadura","Purchasing power standard (PPS) per inhabitant","17,000",""
"2011","ES5","Este (ES)","Purchasing power standard (PPS) per inhabitant","25,200",""
"2011","ES51","Cataluña","Purchasing power standard (PPS) per inhabitant","28,000",""
"2011","ES52","Comunidad Valenciana","Purchasing power standard (PPS) per inhabitant","21,100",""
"2011","ES53","Illes Balears","Purchasing power standard (PPS) per inhabitant","25,500",""
"2011","ES6","Sur (ES)","Purchasing power standard (PPS) per inhabitant","18,400",""
"2011","ES61","Andalucía","Purchasing power standard (PPS) per inhabitant","18,100",""
"2011","ES62","Región de Murcia","Purchasing power standard (PPS) per inhabitant","19,700",""
"2011","ES63","Ciudad Autónoma de Ceuta (ES)","Purchasing power standard (PPS) per inhabitant","20,100",""
"2011","ES64","Ciudad Autónoma de Melilla (ES)","Purchasing power standard (PPS) per inhabitant","18,700",""
"2011","ES7","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","20,700",""
"2011","ES70","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","20,700",""
"2011","ESZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2011","ESZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FR","France","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FR1","Île de France","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FR10","Île de France","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRB","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRB0","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRC","Bourgogne - Franche-Comté","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRC1","Bourgogne","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRC2","Franche-Comté","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRD","Normandie","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRD1","Basse-Normandie","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRD2","Haute-Normandie","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRE","Nord-Pas-de-Calais - Picardie","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRE1","Nord-Pas-de-Calais","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRE2","Picardie","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRF","Alsace - Champagne-Ardenne - Lorraine","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRF1","Alsace","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRF2","Champagne-Ardenne","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRF3","Lorraine","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRG","Pays-de-la-Loire","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRG0","Pays-de-la-Loire","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRH","Bretagne","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRH0","Bretagne","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRI","Aquitaine - Limousin - Poitou-Charentes","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRI1","Aquitaine","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRI2","Limousin","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRI3","Poitou-Charentes","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRJ","Languedoc-Roussillon - Midi-Pyrénées","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRJ1","Languedoc-Roussillon","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRJ2","Midi-Pyrénées","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRK","Auvergne - Rhône-Alpes","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRK1","Auvergne","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRK2","Rhône-Alpes","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRL","Provence-Alpes-Côte d'Azur","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRL0","Provence-Alpes-Côte d'Azur","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRM","Corse","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRM0","Corse","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY","RUP FR - Régions ultrapériphériques françaises","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY1","Guadeloupe","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY2","Martinique","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY3","Guyane","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY4","La Réunion","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRY5","Mayotte","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2011","FRZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2011","HR","Croatia","Purchasing power standard (PPS) per inhabitant","15,600",""
"2011","HR0","Hrvatska","Purchasing power standard (PPS) per inhabitant","15,600",""
"2011","HR03","Jadranska Hrvatska","Purchasing power standard (PPS) per inhabitant","15,000",""
"2011","HR04","Kontinentalna Hrvatska","Purchasing power standard (PPS) per inhabitant","16,000",""
"2011","IT","Italy","Purchasing power standard (PPS) per inhabitant","27,300",""
"2011","ITC","Nord-Ovest","Purchasing power standard (PPS) per inhabitant","33,600",""
"2011","ITC1","Piemonte","Purchasing power standard (PPS) per inhabitant","28,800",""
"2011","ITC2","Valle d'Aosta/Vallée d'Aoste","Purchasing power standard (PPS) per inhabitant","37,800",""
"2011","ITC3","Liguria","Purchasing power standard (PPS) per inhabitant","29,400",""
"2011","ITC4","Lombardia","Purchasing power standard (PPS) per inhabitant","36,400",""
"2011","ITH","Nord-Est","Purchasing power standard (PPS) per inhabitant","31,700",""
"2011","ITH1","Provincia Autonoma di Bolzano/Bozen","Purchasing power standard (PPS) per inhabitant","40,700",""
"2011","ITH2","Provincia Autonoma di Trento","Purchasing power standard (PPS) per inhabitant","35,600",""
"2011","ITH3","Veneto","Purchasing power standard (PPS) per inhabitant","30,100",""
"2011","ITH4","Friuli-Venezia Giulia","Purchasing power standard (PPS) per inhabitant","29,000",""
"2011","ITH5","Emilia-Romagna","Purchasing power standard (PPS) per inhabitant","32,700",""
"2011","ITI","Centro (IT)","Purchasing power standard (PPS) per inhabitant","30,600",""
"2011","ITI1","Toscana","Purchasing power standard (PPS) per inhabitant","28,800",""
